Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Channel,Amount
3059,1127,6/8/2024,withdrawal,Online,34697
3060,1034,2/3/2024,withdrawal,Online,9437
3061,583,12/16/2024,withdrawal,ATM,4838
3062,1114,9/8/2024,transfer,ATM,26595
3063,226,2/21/2024,deposit,ATM,1788
3064,670,12/2/2024,transfer,Branch,4415
3065,917,5/20/2024,withdrawal,Online,2956
3066,126,4/4/2024,payment,Online,6364
3067,956,10/9/2024,payment,Branch,6882
3068,1233,4/3/2024,transfer,ATM,109694
3069,1121,1/27/2024,transfer,Online,24672
3070,74,9/27/2024,withdrawal,Branch,4160
3071,1215,12/12/2024,transfer,Online,197409
3072,56,6/24/2024,deposit,Online,5293
3073,720,1/21/2024,deposit,Branch,7567
3074,553,6/14/2024,deposit,ATM,4303
3075,32,12/6/2024,transfer,Online,8309
3076,574,6/9/2024,withdrawal,Branch,6356
3077,667,12/23/2024,deposit,Online,7934
3078,284,8/30/2024,withdrawal,Branch,2723
3079,187,7/31/2024,payment,ATM,2263
3080,498,8/14/2024,transfer,Online,4554
3081,130,3/12/2024,deposit,Branch,2064
3082,639,8/31/2024,transfer,Online,5701
3083,114,8/5/2024,transfer,ATM,3232
3084,1223,8/5/2024,deposit,Branch,55560
3085,13,9/26/2024,deposit,Branch,4719
3086,1239,8/14/2024,payment,ATM,181705
3087,444,10/28/2024,deposit,Online,731
3088,447,4/29/2024,deposit,Branch,9855
3089,986,8/8/2024,withdrawal,ATM,29271
3090,993,4/30/2024,transfer,ATM,27889
3091,715,9/9/2024,deposit,Online,7640
3092,74,1/17/2024,transfer,Branch,5998
3093,537,3/14/2024,withdrawal,Branch,9344
3094,101,8/13/2024,withdrawal,Branch,7361
3095,176,3/29/2024,withdrawal,Online,2137
3096,427,9/28/2024,deposit,Online,4254
3097,1141,6/25/2024,deposit,Branch,141617
3098,1190,11/28/2024,withdrawal,ATM,86481
3099,41,7/8/2024,withdrawal,Online,2879
3100,429,7/6/2024,deposit,Branch,5378
3101,344,10/10/2024,withdrawal,Branch,2871
3102,366,2/24/2024,withdrawal,Online,4391
3103,1144,8/29/2024,transfer,Online,44737
3104,609,7/12/2024,payment,ATM,7734
3105,657,2/26/2024,transfer,Online,1547
3106,728,5/26/2024,transfer,ATM,897
3107,229,9/23/2024,withdrawal,Branch,1893
3108,825,5/7/2024,payment,Branch,11802
3109,1154,4/25/2024,deposit,ATM,107651
3110,889,11/30/2024,withdrawal,Branch,24468
3111,984,9/4/2024,payment,ATM,21177
3112,836,11/24/2024,deposit,Online,24223
3113,117,7/27/2024,withdrawal,Branch,758
3114,818,2/28/2024,payment,Branch,21154
3115,368,7/18/2024,transfer,ATM,2572
3116,1118,4/19/2024,withdrawal,Branch,16808
3117,168,8/6/2024,withdrawal,Branch,2327
3118,954,2/12/2024,deposit,Branch,22132
3119,661,9/7/2024,withdrawal,Branch,8748
3120,695,3/21/2024,deposit,Branch,3049
3121,925,5/6/2024,payment,Branch,20020
3122,152,6/13/2024,payment,ATM,1737
3123,586,8/10/2024,payment,ATM,8044
3124,913,1/14/2024,transfer,ATM,27325
3125,274,9/20/2024,payment,Online,9754
3126,496,8/14/2024,transfer,Online,516
3127,101,7/10/2024,withdrawal,ATM,1826
3128,557,5/20/2024,transfer,ATM,4666
3129,1106,3/31/2024,deposit,ATM,2339
3130,73,9/23/2024,withdrawal,Branch,6681
3131,1038,10/11/2024,deposit,ATM,18199
3132,157,11/22/2024,transfer,ATM,5573
3133,735,10/31/2024,transfer,Branch,3286
3134,132,8/19/2024,payment,ATM,7049
3135,1019,11/28/2024,deposit,Online,9790
3136,559,11/5/2024,withdrawal,Online,639
3137,107,12/16/2024,payment,Branch,7186
3138,265,6/1/2024,deposit,Branch,6201
3139,1229,3/15/2024,withdrawal,Online,196380
3140,1103,9/15/2024,deposit,ATM,19750
3141,155,5/4/2024,withdrawal,Online,1737
3142,988,2/6/2024,deposit,Online,7653
3143,997,5/4/2024,withdrawal,Online,5281
3144,247,1/31/2024,deposit,Branch,6648
3145,531,3/22/2024,withdrawal,ATM,5587
3146,858,4/30/2024,withdrawal,Online,5228
3147,538,3/29/2024,deposit,Branch,4367
3148,729,12/16/2024,deposit,Branch,3727
3149,1178,9/24/2024,deposit,Branch,111380
3150,154,4/23/2024,payment,ATM,7235
3151,92,10/2/2024,deposit,Branch,4392
3152,338,5/5/2024,payment,Branch,8346
3153,1155,8/26/2024,transfer,Branch,13310
3154,450,8/7/2024,payment,ATM,8464
3155,810,1/22/2024,deposit,Online,3512
3156,787,2/11/2024,transfer,Branch,6240
3157,273,1/26/2024,payment,ATM,2133
3158,588,2/28/2024,payment,ATM,7983
3159,177,10/14/2024,transfer,ATM,4907
3160,831,11/30/2024,transfer,ATM,28032
3161,643,4/20/2024,payment,ATM,3454
3162,1073,7/9/2024,deposit,ATM,19337
3163,567,11/14/2024,transfer,Branch,1818
3164,666,7/4/2024,transfer,Online,5479
3165,868,11/6/2024,payment,ATM,15772
3166,1070,7/21/2024,transfer,Online,22212
3167,302,2/28/2024,withdrawal,Online,6881
3168,868,9/12/2024,deposit,ATM,16017
3169,912,8/16/2024,deposit,Branch,16391
3170,408,9/13/2024,payment,ATM,8708
3171,1213,5/3/2024,transfer,Online,121583
3172,822,3/9/2024,payment,Online,5491
3173,1153,10/5/2024,withdrawal,ATM,125505
3174,561,7/5/2024,payment,ATM,6599
3175,1142,2/20/2024,withdrawal,Branch,130262
3176,464,9/1/2024,transfer,ATM,9097
3177,144,3/12/2024,withdrawal,Branch,3217
3178,442,12/7/2024,payment,ATM,5229
3179,1224,6/1/2024,payment,Online,89148
3180,1181,9/10/2024,payment,ATM,56113
3181,487,1/1/2024,transfer,Branch,4078
3182,860,2/6/2024,payment,Online,5619
3183,1158,12/16/2024,transfer,ATM,35365
3184,148,7/10/2024,withdrawal,Online,2175
3185,1095,4/26/2024,deposit,Branch,18756
3186,811,9/29/2024,payment,ATM,15001
3187,666,5/14/2024,payment,ATM,7310
3188,90,7/17/2024,transfer,Online,4600
3189,199,10/16/2024,payment,Branch,9325
3190,1185,9/4/2024,deposit,ATM,143828
3191,538,10/9/2024,withdrawal,ATM,6683
3192,1145,5/22/2024,withdrawal,Online,17420
3193,301,7/24/2024,withdrawal,Branch,4232
3194,724,6/25/2024,withdrawal,Branch,1790
3195,963,12/27/2024,deposit,Branch,6750
3196,68,9/4/2024,deposit,Online,3247
3197,459,11/2/2024,withdrawal,Online,5903
3198,398,1/23/2024,transfer,ATM,1555
3199,620,12/17/2024,withdrawal,Branch,6678
3200,1164,2/11/2024,payment,ATM,34690
3201,730,9/19/2024,withdrawal,Online,2601
3202,556,3/4/2024,withdrawal,ATM,8361
3203,781,10/1/2024,deposit,Online,4867
3204,894,10/25/2024,payment,Branch,24823
3205,610,9/2/2024,transfer,Branch,1375
3206,748,9/26/2024,transfer,Branch,7843
3207,282,5/25/2024,payment,Branch,8316
3208,661,6/10/2024,withdrawal,ATM,1431
3209,924,9/8/2024,deposit,ATM,5488
3210,996,10/6/2024,payment,Online,11147
3211,746,7/1/2024,deposit,Branch,7340
3212,87,12/5/2024,deposit,ATM,9257
3213,1103,2/9/2024,payment,ATM,16177
3214,1229,12/16/2024,transfer,Online,175633
3215,791,2/18/2024,payment,ATM,9970
3216,304,3/27/2024,payment,Online,2042
3217,130,8/17/2024,withdrawal,Branch,6273
3218,596,2/22/2024,payment,Branch,7289
3219,558,11/7/2024,payment,ATM,5498
3220,899,10/14/2024,deposit,ATM,17990
3221,1207,4/18/2024,deposit,Online,160459
3222,78,3/26/2024,deposit,ATM,9190
3223,784,4/16/2024,deposit,Online,27021
3224,674,8/6/2024,payment,Online,1759
3225,238,12/15/2024,withdrawal,ATM,3588
3226,1158,4/23/2024,withdrawal,Online,111978
3227,1216,5/3/2024,deposit,Online,41597
3228,278,6/17/2024,transfer,Branch,9132
3229,1042,1/24/2024,transfer,Branch,3200
3230,524,5/4/2024,payment,Branch,1422
3231,180,11/3/2024,transfer,Branch,3176
3232,123,7/9/2024,transfer,Branch,5347
3233,1075,6/23/2024,payment,ATM,9369
3234,1095,11/2/2024,deposit,ATM,24284
3235,480,5/22/2024,withdrawal,Branch,8394
3236,1043,3/19/2024,withdrawal,Online,22713
3237,84,2/24/2024,payment,Online,6103
3238,1179,11/3/2024,withdrawal,Online,28281
3239,565,2/4/2024,transfer,Online,9636
3240,619,4/1/2024,deposit,Branch,7397
3241,357,12/27/2024,withdrawal,Online,3485
3242,816,1/20/2024,deposit,Branch,28578
3243,647,7/21/2024,withdrawal,Branch,9380
3244,443,7/2/2024,transfer,ATM,4778
3245,1093,4/16/2024,transfer,Online,29027
3246,523,2/18/2024,transfer,Online,4329
3247,143,1/27/2024,withdrawal,ATM,4065
3248,192,11/2/2024,payment,Branch,8205
3249,378,11/14/2024,deposit,Branch,6032
3250,581,12/22/2024,transfer,Online,7522
3251,535,10/2/2024,payment,ATM,9991
3252,1033,5/22/2024,deposit,Branch,22631
3253,93,12/25/2024,deposit,Online,3380
3254,529,11/21/2024,withdrawal,Online,8420
3255,1178,2/17/2024,payment,Online,180616
3256,405,2/2/2024,deposit,ATM,8826
3257,840,11/14/2024,payment,ATM,9071
3258,1173,8/19/2024,deposit,Online,122405
3259,889,3/10/2024,deposit,Online,24688
3260,422,12/27/2024,transfer,ATM,4208
3261,472,6/5/2024,withdrawal,Branch,3453
3262,893,11/26/2024,withdrawal,Branch,7624
3263,547,2/18/2024,withdrawal,ATM,4929
3264,631,12/10/2024,withdrawal,ATM,7246
3265,1038,4/30/2024,payment,Online,26035
3266,778,1/8/2024,deposit,Branch,12110
3267,364,11/28/2024,transfer,Online,2136
3268,119,3/27/2024,transfer,Branch,4898
3269,546,3/20/2024,deposit,ATM,4935
3270,1193,5/23/2024,withdrawal,Online,191699
3271,522,12/23/2024,transfer,Online,619
3272,634,6/28/2024,deposit,ATM,7239
3273,963,9/20/2024,payment,Branch,23899
3274,958,6/21/2024,payment,Online,4134
3275,883,11/9/2024,transfer,ATM,2264
3276,780,9/10/2024,transfer,ATM,12122
3277,871,10/3/2024,deposit,ATM,22348
3278,516,1/20/2024,transfer,Online,8158
3279,938,11/21/2024,withdrawal,Online,29224
3280,866,6/15/2024,deposit,Branch,29484
3281,106,9/17/2024,withdrawal,Online,1414
3282,1109,12/7/2024,deposit,ATM,4493
3283,214,6/11/2024,payment,Online,3770
3284,1145,5/16/2024,withdrawal,Branch,171612
3285,1156,10/30/2024,withdrawal,ATM,161494
3286,850,3/30/2024,withdrawal,Online,22780
3287,197,12/30/2024,payment,Online,6762
3288,19,11/3/2024,withdrawal,ATM,7437
3289,642,6/26/2024,withdrawal,ATM,9836
3290,1036,7/15/2024,deposit,Branch,19604
3291,1105,2/17/2024,deposit,Branch,10193
3292,330,4/8/2024,deposit,Branch,9376
3293,866,4/28/2024,transfer,ATM,27986
3294,774,11/30/2024,withdrawal,Online,11189
3295,392,7/12/2024,payment,Branch,536
3296,637,9/19/2024,withdrawal,Online,3411
3297,307,4/7/2024,withdrawal,Online,7219
3298,895,9/21/2024,withdrawal,ATM,24103
3299,652,4/16/2024,payment,Online,4716
3300,841,9/26/2024,payment,Online,5359
3301,1026,5/10/2024,deposit,Branch,22063
3302,520,7/4/2024,transfer,ATM,7621
3303,636,5/7/2024,withdrawal,Online,5157
3304,740,10/10/2024,transfer,Online,2688
3305,469,8/18/2024,transfer,ATM,841
3306,212,1/12/2024,transfer,ATM,6070
3307,1136,11/20/2024,transfer,Branch,156654
3308,1032,9/2/2024,deposit,ATM,10912
3309,804,8/6/2024,payment,Online,20655
3310,477,4/17/2024,transfer,Branch,5853
3311,874,8/28/2024,payment,Online,5149
3312,460,5/12/2024,payment,ATM,1234
3313,253,9/24/2024,withdrawal,ATM,9502
3314,752,10/30/2024,transfer,Online,1116
3315,981,10/8/2024,payment,ATM,6468
3316,854,5/25/2024,payment,Branch,11003
3317,236,9/21/2024,payment,Online,6681
3318,478,10/28/2024,transfer,Online,7872
3319,679,7/28/2024,deposit,Online,768
3320,1044,11/24/2024,deposit,Online,24946
3321,216,2/13/2024,transfer,Branch,1343
3322,855,2/12/2024,deposit,ATM,16428
3323,135,9/25/2024,transfer,Branch,4020
3324,905,2/22/2024,transfer,Online,16681
3325,1153,7/2/2024,payment,Online,135943
3326,410,1/1/2024,transfer,ATM,5837
3327,86,9/15/2024,payment,ATM,9393
3328,556,7/15/2024,payment,Branch,2071
3329,378,5/13/2024,withdrawal,ATM,5292
3330,1075,12/21/2024,withdrawal,Online,11308
3331,242,10/21/2024,transfer,ATM,7626
3332,920,6/14/2024,deposit,Branch,11117
3333,266,7/28/2024,payment,Branch,5990
3334,1144,4/27/2024,payment,Online,161155
3335,712,1/24/2024,withdrawal,Branch,5593
3336,70,4/1/2024,payment,ATM,4830
3337,57,12/25/2024,withdrawal,Online,8227
3338,39,3/4/2024,transfer,ATM,7802
3339,801,3/7/2024,transfer,ATM,29672
3340,1042,5/3/2024,transfer,Branch,24363
3341,732,8/7/2024,withdrawal,Online,8536
3342,825,6/3/2024,deposit,Branch,29227
3343,756,5/7/2024,transfer,Branch,7238
3344,352,7/27/2024,deposit,Branch,4505
3345,283,4/10/2024,transfer,Branch,6813
3346,110,4/23/2024,deposit,Branch,6247
3347,1017,2/13/2024,deposit,ATM,29521
3348,1204,8/12/2024,payment,Branch,47041
3349,544,2/13/2024,withdrawal,ATM,5963
3350,25,11/25/2024,transfer,ATM,5316
3351,843,9/7/2024,payment,Online,25203
3352,791,7/11/2024,payment,ATM,19176
3353,738,7/17/2024,transfer,Online,4042
3354,57,1/27/2024,withdrawal,Branch,2903
3355,180,4/20/2024,transfer,Online,7421
3356,232,4/18/2024,transfer,Online,5108
3357,343,11/2/2024,payment,Branch,8834
3358,477,4/29/2024,deposit,Branch,4507
3359,576,12/11/2024,withdrawal,ATM,1678
3360,455,7/8/2024,payment,Branch,4142
3361,289,2/15/2024,payment,Branch,7408
3362,1237,8/17/2024,withdrawal,ATM,22534
3363,258,6/3/2024,transfer,Online,7815
3364,530,8/24/2024,payment,ATM,8052
3365,687,3/10/2024,payment,ATM,7274
3366,929,8/15/2024,transfer,Branch,14858
3367,229,9/17/2024,payment,Online,1174
3368,596,9/10/2024,transfer,Branch,4841
3369,435,12/16/2024,transfer,Branch,4966
3370,882,5/26/2024,transfer,ATM,9845
3371,1021,6/30/2024,withdrawal,Online,21249
3372,402,5/9/2024,deposit,ATM,8031
3373,622,7/18/2024,payment,Online,8302
3374,88,8/31/2024,transfer,ATM,9635
3375,584,3/17/2024,deposit,Online,4844
3376,309,8/27/2024,transfer,ATM,7401
3377,906,11/1/2024,payment,Online,12096
3378,343,6/1/2024,deposit,ATM,3772
3379,436,8/29/2024,withdrawal,Branch,5695
3380,177,1/31/2024,deposit,ATM,3907
3381,139,10/19/2024,transfer,Branch,1262
3382,194,7/28/2024,transfer,Online,1048
3383,1210,9/16/2024,withdrawal,ATM,103603
3384,1242,5/14/2024,transfer,ATM,86154
3385,1188,6/19/2024,payment,Online,147713
3386,1185,6/24/2024,withdrawal,ATM,74487
3387,943,3/7/2024,payment,Online,24178
3388,525,11/19/2024,deposit,ATM,1022
3389,1066,8/26/2024,deposit,Branch,10527
3390,915,2/10/2024,deposit,ATM,26145
3391,210,6/6/2024,transfer,Online,4522
3392,741,2/10/2024,payment,Online,1774
3393,862,2/14/2024,deposit,Branch,4632
3394,954,9/14/2024,withdrawal,Branch,12429
3395,833,5/21/2024,payment,Online,16674
3396,140,6/8/2024,transfer,Online,1753
3397,792,8/5/2024,deposit,Branch,16702
3398,546,9/18/2024,payment,Branch,7190
3399,1017,5/23/2024,payment,Branch,2001
3400,57,7/23/2024,payment,Branch,7243
3401,112,12/28/2024,deposit,Branch,2912
3402,5,12/30/2024,withdrawal,Online,6609
3403,1206,6/24/2024,transfer,ATM,115936
3404,1037,11/24/2024,deposit,Online,19260
3405,90,12/25/2024,withdrawal,Branch,3188
3406,616,1/2/2024,withdrawal,Branch,4293
3407,891,4/5/2024,payment,Online,25080
3408,698,1/9/2024,transfer,Online,5182
3409,898,9/3/2024,withdrawal,Branch,29465
3410,971,8/4/2024,withdrawal,ATM,19531
3411,1132,5/9/2024,deposit,Online,27586
3412,668,4/20/2024,deposit,Branch,1601
3413,594,7/11/2024,deposit,Online,6865
3414,589,6/6/2024,payment,ATM,8438
3415,485,10/9/2024,deposit,Online,3993
3416,982,9/13/2024,transfer,ATM,16869
3417,972,8/21/2024,transfer,Online,10557
3418,639,1/2/2024,withdrawal,Online,2600
3419,997,5/14/2024,transfer,ATM,21847
3420,282,12/10/2024,withdrawal,Branch,773
3421,986,9/15/2024,payment,Branch,9403
3422,1112,7/1/2024,deposit,Branch,9394
3423,1228,12/24/2024,payment,Online,188771
3424,16,9/11/2024,payment,Online,5580
3425,1175,4/14/2024,deposit,ATM,35037
3426,936,2/9/2024,withdrawal,ATM,14008
3427,254,6/30/2024,transfer,ATM,2815
3428,1212,8/2/2024,transfer,Branch,80132
3429,329,6/27/2024,withdrawal,Branch,1786
3430,544,10/2/2024,transfer,Branch,9138
3431,783,12/21/2024,deposit,Online,7498
3432,997,11/4/2024,transfer,Online,20034
3433,845,11/13/2024,deposit,Branch,22401
3434,1193,6/4/2024,deposit,ATM,146974
3435,366,7/11/2024,transfer,Online,9576
3436,1202,2/26/2024,payment,Online,146007
3437,655,11/13/2024,withdrawal,ATM,6155
3438,760,4/15/2024,deposit,Branch,9315
3439,639,6/8/2024,deposit,Branch,4110
3440,1064,1/22/2024,deposit,ATM,25477
3441,924,2/3/2024,transfer,Online,19461
3442,416,5/12/2024,withdrawal,Branch,3597
3443,255,6/8/2024,withdrawal,ATM,3335
3444,1167,11/7/2024,transfer,Branch,190653
3445,710,5/3/2024,deposit,Branch,8090
3446,577,3/29/2024,deposit,Branch,2164
3447,900,3/20/2024,payment,ATM,12302
3448,11,2/16/2024,deposit,Online,5336
3449,26,2/15/2024,withdrawal,ATM,7079
3450,957,6/19/2024,transfer,Online,4747
3451,421,1/28/2024,deposit,Online,3707
3452,496,1/20/2024,withdrawal,ATM,4161
3453,237,5/31/2024,deposit,Online,5534
3454,1009,9/29/2024,deposit,Branch,16449
3455,219,1/25/2024,payment,Online,2135
3456,461,6/4/2024,transfer,Online,9495
3457,663,7/27/2024,payment,ATM,7981
3458,635,6/15/2024,transfer,ATM,5504
3459,1168,4/4/2024,deposit,ATM,156371
3460,990,11/10/2024,transfer,Online,15323
3461,189,1/29/2024,payment,Online,3001
3462,255,11/12/2024,deposit,ATM,1844
3463,68,2/23/2024,payment,Branch,7370
3464,616,12/19/2024,deposit,ATM,6734
3465,336,12/25/2024,withdrawal,ATM,1464
3466,671,3/9/2024,deposit,Online,4596
3467,821,3/13/2024,payment,Branch,19548
3468,874,3/18/2024,deposit,Branch,6126
3469,300,7/1/2024,payment,ATM,8679
3470,357,11/12/2024,payment,ATM,6742
3471,256,9/27/2024,withdrawal,Branch,999
3472,1008,9/11/2024,deposit,Branch,10879
3473,353,1/6/2024,transfer,Branch,563
3474,524,3/12/2024,transfer,Online,4274
3475,950,3/8/2024,payment,ATM,6243
3476,756,3/21/2024,withdrawal,ATM,3797
3477,284,11/26/2024,payment,Online,1263
3478,99,6/22/2024,payment,Branch,9656
3479,197,5/10/2024,withdrawal,Branch,2610
3480,482,3/3/2024,withdrawal,Branch,8087
3481,878,2/15/2024,transfer,Online,13457
3482,615,1/23/2024,transfer,Branch,3551
3483,618,11/24/2024,deposit,Branch,8884
3484,368,11/19/2024,payment,ATM,2915
3485,570,1/23/2024,transfer,Branch,6727
3486,590,3/29/2024,withdrawal,Online,969
3487,1099,8/2/2024,transfer,Online,2419
3488,1066,5/14/2024,payment,Online,17633
3489,422,1/22/2024,deposit,Online,6088
3490,836,11/20/2024,transfer,Online,4733
3491,1205,12/18/2024,transfer,ATM,112797
3492,545,2/18/2024,payment,Online,1077
3493,71,8/8/2024,withdrawal,ATM,6306
3494,1129,10/13/2024,payment,Branch,144957
3495,1224,9/18/2024,payment,Branch,143341
3496,1125,6/26/2024,payment,Branch,109855
3497,768,11/15/2024,withdrawal,ATM,22098
3498,307,7/18/2024,deposit,Online,3875
3499,377,3/11/2024,deposit,ATM,2596
3500,655,4/9/2024,payment,ATM,2100
3501,678,9/3/2024,transfer,Branch,5078
3502,399,2/10/2024,deposit,ATM,7827
3503,221,1/9/2024,withdrawal,Online,8838
3504,182,5/11/2024,transfer,Branch,2486
3505,307,10/13/2024,withdrawal,Branch,4528
3506,522,5/28/2024,transfer,ATM,9831
3507,1014,12/30/2024,deposit,Online,21304
3508,4,10/15/2024,deposit,Online,8030
3509,863,6/6/2024,payment,ATM,9646
3510,848,5/2/2024,transfer,ATM,20376
3511,804,7/28/2024,payment,ATM,26098
3512,215,10/15/2024,transfer,Branch,1422
3513,972,3/5/2024,payment,Online,9243
3514,101,10/11/2024,transfer,Branch,628
3515,963,9/21/2024,payment,Branch,26875
3516,573,7/30/2024,transfer,Online,9162
3517,658,10/30/2024,withdrawal,Online,2945
3518,939,12/5/2024,withdrawal,ATM,27372
3519,1087,3/25/2024,deposit,ATM,19220
3520,226,4/21/2024,withdrawal,ATM,9133
3521,105,4/17/2024,deposit,Online,6619
3522,772,9/20/2024,transfer,Online,18710
3523,429,6/1/2024,payment,Online,9268
3524,434,11/23/2024,payment,Branch,7209
3525,1231,11/8/2024,payment,Online,14842
3526,1052,10/9/2024,withdrawal,Online,12615
3527,682,5/23/2024,transfer,Branch,4904
3528,588,6/20/2024,withdrawal,ATM,8281
3529,1093,7/1/2024,withdrawal,ATM,9571
3530,866,6/14/2024,transfer,Branch,17649
3531,746,11/3/2024,withdrawal,Branch,5902
3532,1191,11/14/2024,payment,Online,193506
3533,864,12/28/2024,payment,Online,19611
3534,368,12/17/2024,deposit,Branch,1925
3535,251,9/26/2024,payment,Branch,5269
3536,859,8/7/2024,payment,Online,7127
3537,856,3/2/2024,deposit,Branch,26923
3538,1194,9/9/2024,payment,Online,172219
3539,1114,4/24/2024,transfer,Branch,12965
3540,561,7/1/2024,transfer,ATM,7156
3541,294,11/24/2024,payment,Online,6368
3542,919,11/9/2024,payment,Online,5656
3543,1174,11/2/2024,payment,ATM,148775
3544,1156,1/5/2024,deposit,Branch,199431
3545,433,6/28/2024,withdrawal,ATM,3884
3546,59,7/21/2024,withdrawal,ATM,2306
3547,969,6/16/2024,payment,Branch,4813
3548,836,3/20/2024,withdrawal,Online,22948
3549,199,3/5/2024,transfer,Branch,2868
3550,215,6/5/2024,withdrawal,Online,4022
3551,898,7/29/2024,deposit,Branch,14503
3552,472,5/10/2024,payment,Branch,9018
3553,247,2/12/2024,deposit,Online,1307
3554,382,4/14/2024,withdrawal,Online,632
3555,991,1/3/2024,deposit,Online,20138
3556,927,8/12/2024,withdrawal,Online,9181
3557,1192,7/23/2024,payment,Branch,148145
3558,560,2/23/2024,transfer,Online,8462
3559,1075,5/19/2024,payment,ATM,10559
3560,689,5/5/2024,withdrawal,Online,6153
3561,380,11/10/2024,payment,Online,1170
3562,474,7/25/2024,withdrawal,Online,4879
3563,1104,1/25/2024,transfer,Branch,6457
3564,697,7/21/2024,transfer,Branch,3878
3565,911,2/2/2024,deposit,Branch,20788
3566,960,3/19/2024,transfer,Online,24638
3567,478,11/16/2024,withdrawal,Branch,7781
3568,1004,1/22/2024,withdrawal,ATM,13941
3569,926,6/13/2024,withdrawal,Branch,13711
3570,707,1/11/2024,payment,Online,4528
3571,1238,6/12/2024,withdrawal,ATM,99177
3572,854,7/16/2024,withdrawal,Online,7200
3573,1138,4/21/2024,transfer,Online,78110
3574,1017,11/24/2024,transfer,Online,17653
3575,754,1/2/2024,payment,Branch,6978
3576,503,9/3/2024,transfer,ATM,866
3577,817,10/15/2024,deposit,Branch,23833
3578,588,2/3/2024,payment,Online,8771
3579,708,7/8/2024,deposit,ATM,6638
3580,1068,12/12/2024,transfer,Online,20762
3581,1108,6/6/2024,withdrawal,Online,5144
3582,207,12/10/2024,deposit,Online,3875
3583,151,11/13/2024,withdrawal,Branch,5015
3584,668,9/21/2024,transfer,Branch,4506
3585,528,8/31/2024,transfer,Online,9844
3586,165,8/10/2024,transfer,Online,7789
3587,917,6/12/2024,deposit,Online,27563
3588,1169,7/4/2024,transfer,Online,14913
3589,1010,11/9/2024,transfer,Branch,25766
3590,37,11/22/2024,transfer,ATM,3944
3591,333,10/1/2024,payment,Branch,7576
3592,403,2/22/2024,transfer,Online,8571
3593,414,3/30/2024,withdrawal,Branch,9735
3594,45,10/25/2024,transfer,Branch,543
3595,206,9/6/2024,payment,Branch,1380
3596,62,6/1/2024,deposit,Online,4448
3597,420,7/3/2024,payment,Online,3948
3598,868,1/27/2024,deposit,ATM,6095
3599,820,6/19/2024,transfer,Online,6032
3600,19,4/27/2024,transfer,Branch,7952
3601,365,5/3/2024,deposit,Branch,4806
3602,1031,12/21/2024,payment,ATM,10598
3603,428,6/29/2024,transfer,Online,3333
3604,1141,6/21/2024,payment,Online,141198
3605,580,4/24/2024,transfer,Online,2201
3606,546,6/7/2024,deposit,Online,8492
3607,325,6/17/2024,transfer,Online,9248
3608,55,11/13/2024,transfer,ATM,4006
3609,778,3/15/2024,transfer,Online,9791
3610,992,10/9/2024,deposit,Branch,13453
3611,42,9/5/2024,transfer,Online,6136
3612,231,9/13/2024,deposit,Branch,6433
3613,453,7/25/2024,deposit,ATM,7197
3614,394,5/14/2024,deposit,ATM,9198
3615,1152,3/26/2024,withdrawal,ATM,117621
3616,691,8/15/2024,deposit,Online,5447
3617,392,8/26/2024,deposit,Online,798
3618,1217,10/30/2024,payment,Branch,114974
3619,604,5/10/2024,payment,Branch,2073
3620,881,9/7/2024,withdrawal,Online,21328
3621,1102,10/11/2024,transfer,Branch,6079
3622,85,10/19/2024,transfer,ATM,5732
3623,1054,12/30/2024,withdrawal,Online,18980
3624,49,7/9/2024,payment,ATM,5143
3625,1169,8/24/2024,deposit,ATM,42154
3626,69,2/21/2024,deposit,ATM,6861
3627,1082,6/27/2024,deposit,Branch,17077
3628,697,2/23/2024,payment,Branch,1144
3629,479,7/15/2024,payment,Branch,1077
3630,820,11/26/2024,transfer,Branch,27905
3631,1195,9/7/2024,payment,Branch,18767
3632,147,9/27/2024,transfer,Online,3417
3633,1016,2/20/2024,payment,Branch,24279
3634,609,2/26/2024,transfer,Branch,3057
3635,446,12/6/2024,payment,Online,4372
3636,221,12/12/2024,withdrawal,Online,7083
3637,95,8/7/2024,payment,ATM,3743
3638,262,12/10/2024,transfer,Branch,6529
3639,897,10/31/2024,payment,ATM,19274
3640,1095,1/30/2024,payment,ATM,18025
3641,219,9/30/2024,withdrawal,Online,2676
3642,92,4/19/2024,withdrawal,Online,1898
3643,127,4/9/2024,deposit,ATM,2244
3644,80,4/7/2024,deposit,Branch,4958
3645,983,6/7/2024,withdrawal,Online,17338
3646,916,6/7/2024,withdrawal,Online,22815
3647,486,12/10/2024,withdrawal,Online,7138
3648,694,12/30/2024,payment,Online,8360
3649,25,12/21/2024,transfer,Branch,1524
3650,156,4/10/2024,deposit,Branch,866
3651,632,8/21/2024,withdrawal,Online,1344
3652,1081,11/17/2024,payment,Online,27368
3653,19,3/19/2024,payment,ATM,9686
3654,1217,3/30/2024,transfer,ATM,144654
3655,237,5/1/2024,payment,Branch,7300
3656,277,12/28/2024,deposit,ATM,4832
3657,745,9/24/2024,payment,Online,8799
3658,552,2/15/2024,withdrawal,Branch,2198
3659,1177,4/10/2024,withdrawal,ATM,43665
3660,639,11/16/2024,withdrawal,Online,4822
3661,237,7/12/2024,deposit,ATM,3106
3662,998,9/7/2024,withdrawal,Online,21188
3663,55,7/20/2024,transfer,Online,5515
